candidate,arch_0,arch_1,arch_2,arch_3,arch_4
"MANZANO, EDU (IND) [21]",0.1534354257569165,0.24074639159076336,0.13059256164563313,0.13033910579949567,0.3565459045141867
"ROMULO, ROMAN (IND) [22]",0.2756019547646595,0.2061878039638753,0.1544668086996988,0.1473400179109542,0.22647762458566018
"OPLE, SUSAN (NP) [23]",0.2101499683442394,0.15309120807511759,0.11606196871031427,0.09086157203100775,0.2109189954649086
"LACSAMANA, ALMA MORENO (UNA) [24]",0.10704345161136566,0.1121000419122622,0.07475491174431687,0.08418545155383639,0.180595359529543
"BELGICA, GRECO (IND) [25]",0.1803143256906821,0.17266637381174937,0.11310398501361497,0.1485341437877497,0.156573962280965
"ALUNAN, RAFFY (IND) [26]",0.18889859180467777,0.17677222856053787,0.15866975480257864,0.19655342306973664,0.16087931849675238
"LANGIT, REY (UNA) [27]",0.09488167733144161,0.09115859000488313,0.0824624065252186,0.04896763937344418,0.060463971805705057
"GADON, LARRY (KBL) [28]",0.055303589077276206,0.07714891013561782,0.04718080712626663,0.04278841239650048,0.11915215671780924
"KAPUNAN, ATTY. LORNA (AKSYON) [29]",0.08727803805142179,0.059252886834861435,0.04940904082009056,0.04954621974764022,0.055828679715012514
"PAGDILAO, SAMUEL (IND) [30]",0.13579697925033282,0.24730089818005704,0.09797943884102145,0.2299210723293171,0.12450077022855623
"SANTIAGO, DIONISIO (IND) [31]",0.06896245773824128,0.07070062180947857,0.06512787549918042,0.13789518523261532,0.12535383518610457
"NAPEÑAS, GETULIO (UNA) [32]",0.09533621659928727,0.09618345464600968,0.045150690637885474,0.12107243047222704,0.1350130856023991
"CHAVEZ, MEL (WPPPMM) [33]",0.07461275327930336,0.10947577962365244,0.05257847404101306,0.06688587272146543,0.19907453411750617
"MONTANO, ALLAN (UNA) [34]",0.08530946780756594,0.08582771637553104,0.04954041543944801,0.07614611321358332,0.1886743538490075
"AMBOLODTO, INA (LP) [35]",0.1666157943686895,0.22990083914907994,0.10585071074512734,0.09274509201307062,0.2311566914803498
"BELLO, WALDEN (IND) [36]",0.041592333372608,0.04664103700374568,0.0391688271924773,0.08211407599792812,0.06322581143902221
"PALPARAN, JOVITO JR. (IND) [37]",0.02718954580309136,0.02885496066062568,0.017674886921009783,0.03395991559025422,0.04691534393563813
"KIRAM, PRINCESS JACEL (UNA) [38]",0.04222175257074034,0.020804087316852196,0.029831807609443692,0.05329854695397138,0.06484765578076078
"CAM, SANDRA (PMP) [39]",0.04536612281435308,0.05516930892120986,0.046503762259614174,0.08859686235278563,0.059370481665478717
"LIBAN, DANTE (IND) [40]",0.04387417365121094,0.04958108318501283,0.028241152405989282,0.05834480250690752,0.03957455275807512
"PAEZ, MR. COOP (IND) [41]",0.05502157083068551,0.10782316727819417,0.04025749839121505,0.03697119891163538,0.13960171032650356
"MAGANTO, ROMEO (LAKAS) [42]",0.023660570069949056,0.02614515289453236,0.017988893611776642,0.019707674112881598,0.03731003884982407
"ALBANI, SHARIFF (IND) [43]",0.06129005781434532,0.04097571608361186,0.03921405239240776,0.05365150894670719,0.10818914325123248
"MONTAÑO, MON (IND) [44]",0.040093628663567145,0.05074290297634163,0.025981714332789348,0.03682937557052915,0.10103820956063707
"ARQUIZA, GODOFREDO (IND) [45]",0.03626198091380577,0.05133995676011794,0.024409175129457557,0.0329011692354595,0.09629971904232053
"ALI, ALDIN (WPPPMM) [46]",0.05356188385358221,0.023585125318256683,0.036379960625767746,0.04838257519723794,0.07077345511057191
"BALIGOD, LEVITO (IND) [47]",0.031029133102232456,0.03140334201158031,0.01860649272683103,0.028043967137015548,0.06966212994988139
"VALEROSO, DIOSDADO (IND) [48]",0.02243966859262718,0.023381696480920255,0.013528473584191774,0.025800618830382135,0.054534994630716614
"DORONA, RAY (IND) [49]",0.03171681005042964,0.034206026963353654,0.019989894640991712,0.029073866703161644,0.07355594997514257
"KABALU, EID (IND) [50]",0.021742404040812815,0.012493589396952765,0.014397171986953778,0.015837290319591513,0.030746362594466028
