candidate,arch_0,arch_1,arch_2,arch_3,arch_4
"BELLO, WALDEN (IND) [36]",-0.04194626492342371,0.11656567456409603,0.20465812370487874,-0.021722335652424235,-0.03259306624948141
"PALPARAN, JOVITO JR. (IND) [37]",0.06268027619506664,0.06308380926164919,0.07847833857947853,-0.0476539331339799,0.004482144951046048
"KIRAM, PRINCESS JACEL (UNA) [38]",-0.021962995803591893,0.13825476211928064,0.01193660500981544,0.01977112268194123,0.042586343649062046
"CAM, SANDRA (PMP) [39]",-0.08214404484055386,0.10553809764535284,0.22101395707717078,-0.015383635400027438,-0.05844234975016233
"LIBAN, DANTE (IND) [40]",0.012170222481536977,0.05234548245724757,0.18389155766801682,-0.03662487969100358,-0.07075322003132446
"PAEZ, MR. COOP (IND) [41]",-0.0030722764324822936,0.10318731770073747,-0.0514050097269651,-0.0758445780398753,0.18821693616882806
"MAGANTO, ROMEO (LAKAS) [42]",0.08545379768446332,0.05121901009334123,0.01597754713331893,-0.034980627190336386,0.015039714064006142
"ALBANI, SHARIFF (IND) [43]",-0.02396505130311905,0.16512969808570266,-0.058958529228588075,-0.003999104705018968,0.10423512818754187
"MONTAÑO, MON (IND) [44]",0.030388368140097044,0.114284110386611,-0.035748435138623476,-0.05345152955512586,0.09213163533693891
"ARQUIZA, GODOFREDO (IND) [45]",0.036486313848332126,0.10101471241954735,-0.03209947975277276,-0.05937692686598888,0.0872355287640311
"ALI, ALDIN (WPPPMM) [46]",-0.04272762727836756,0.14076470794898893,-0.03956713338690376,0.03217141919517872,0.06602865455329637
"BALIGOD, LEVITO (IND) [47]",0.02496458895140403,0.0919128841985072,-0.028524694764272815,-0.025578942168648568,0.06509737101118496
"VALEROSO, DIOSDADO (IND) [48]",0.027611300924338188,0.07168144551113087,-0.004346774714467405,-0.029890812565838906,0.03789970507333027
"DORONA, RAY (IND) [49]",0.009972040039394474,0.08806384526730639,-0.0317760987156104,-0.032590182690717964,0.06543783060128294
"KABALU, EID (IND) [50]",-0.012546328697898705,0.05615568231553914,-0.02100633247326578,0.01399363259104823,0.03982462242772081
