candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"TOLENTINO, FRANCIS TOL (PFP) [25]",0.3853648118713406,0.30583955648945815,0.31520614689707926,0.13387228810685198,0.8304497500543381,0.1938133397017329
"ONG, DOC WILLIE (AKSYON) [26]",0.11652985298839143,0.04432172684531467,0.13986791596875747,0.08191726014463385,0.1850160671053361,0.1338482086125794
"HINLO, JAYVEE (PDPLBN) [27]",0.3350511719521851,0.5484949032468907,0.23178763933418614,0.2274474480679853,0.6223838480580204,0.21880078516219892
"HONASAN, GRINGO (RP) [28]",0.05144237622643931,0.10838113740059421,0.12532612510671956,0.03683462756763522,0.13900570329206638,0.06208935763567358
"ESPIRITU, LUKE (PLM) [29]",0.10314877219783117,0.06119465355960079,0.11689141443840889,0.05618691040479307,0.14452125298960375,0.16676203051565247
"MATA, DOC MARITES (IND) [30]",0.2515527900745771,0.4016531716180385,0.17026245925713615,0.16240265875997478,0.47916177522869596,0.1403302399826024
"QUIBOLOY, APOLLO (IND) [31]",0.26191594164987103,0.4364148057383527,0.19489928087058853,0.18993146061575944,0.4697977249346617,0.18811830000524649
"CASIÑO, TEDDY (MKBYN) [32]",0.08687470769399468,0.06098845415821144,0.10284870838704878,0.04756224912313055,0.11596788382314671,0.13294742398243425
"BROSAS, ARLENE (MKBYN) [33]",0.07470226300220063,0.05250926685438515,0.09248764357825306,0.03993399594263214,0.09914461629456656,0.12313000733041313
"DE GUZMAN, KA LEODY (PLM) [34]",0.060073589952922245,0.04291856281517425,0.08023894317793555,0.0316179044451219,0.08134543499592628,0.10974398794410203
"RAMOS, DANILO (MKBYN) [35]",0.05266568745450531,0.04059015011487108,0.0805566556176511,0.025084760291576563,0.06935833704076692,0.10819727576399978
"MAZA, LIZA (MKBYN) [36]",0.06415947914951477,0.04648610631428811,0.08307517379824471,0.03372332902934633,0.08467685053799233,0.11144357072002506
"QUERUBIN, ARIEL PORFIRIO (NP) [37]",0.07760790819502211,0.11173944272447466,0.09693570060355086,0.05520393782685739,0.10732442018095262,0.03965880836109609
"MATULA, ATTY. SONNY (WPP) [38]",0.06758070372440998,0.055810430490852,0.08157199104246672,0.03938646619573122,0.09099703110171962,0.10347522119576426
"ARAMBULO, RONNEL (MKBYN) [39]",0.05085737914083552,0.037716922067405394,0.07860307477763845,0.02342096753516654,0.0655795116367546,0.10713771440092157
"CASTRO, TEACHER FRANCE (MKBYN) [40]",0.04769643536781856,0.03176043870883798,0.06692649433251147,0.024227764209199042,0.06812898657612153,0.09336347772210873
"DE ALBAN,ATTORNEY ANGELO (IND) [41]",0.027157627951640298,0.03152554792635964,0.05115782021919568,0.013487800803841921,0.044038316916894076,0.05842098936414126
"BALLON, ROBERTO (IND) [42]",0.02307237603620741,0.018601482396756106,0.040414462518484316,0.010528077204617904,0.03338295119891761,0.05397651718398001
