candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"LANGIT, REY (UNA) [27]",-0.059576606915467706,-0.00924549762200096,-0.12842931701111907,0.17528108085449787,0.34831988577025014,0.03778269499497367
"GADON, LARRY (KBL) [28]",0.14253421734325317,0.2034809105016836,-0.15956002314396558,0.04562753357630157,0.23578847416890078,-0.022724299859192866
"KAPUNAN, ATTY. LORNA (AKSYON) [29]",0.021151650069226882,-0.021010563363982878,-0.08015903405306199,0.40172939859322915,0.013271330839263757,0.05881991814983059
"PAGDILAO, SAMUEL (IND) [30]",-0.508259895034552,0.38043065725898745,0.0200415627606476,0.3998334525687451,-0.053452863165802444,0.26526509489378236
"SANTIAGO, DIONISIO (IND) [31]",-0.03277439819173919,0.3611917379945065,-0.14190784774679316,0.3255320794625274,-0.08824833242803826,0.032273500431030756
"NAPEÑAS, GETULIO (UNA) [32]",-0.05989994186416353,0.25630266512732086,-0.17593231365310633,0.07758015361362591,0.18522745696822512,0.14877176071458423
"CHAVEZ, MEL (WPPPMM) [33]",0.2592590758543957,0.2705226874083003,-0.23387282351667427,-0.04990542579177406,0.160193371157709,0.005499958433982338
"MONTANO, ALLAN (UNA) [34]",0.21585098193019925,0.3164555619296124,-0.18180370883504388,-0.11364955155229078,0.1301830001520655,0.033268050631311274
"AMBOLODTO, INA (LP) [35]",0.6863238513225935,0.2130983874495496,0.015190171708449102,-0.4055011487454875,-0.11209291531072132,0.047889123889037315
"BELLO, WALDEN (IND) [36]",-0.047455029932587094,0.20186614824681734,-0.06346219731652562,0.2083577197666586,-0.05477762450960632,0.031904760123754525
"PALPARAN, JOVITO JR. (IND) [37]",0.016355674609317295,0.0608689458191173,-0.07498471002991106,0.09973222647149659,0.05195799734792627,0.04065403130784279
"KIRAM, PRINCESS JACEL (UNA) [38]",0.027937685939897535,0.26796025086633285,-0.019797994712825347,-0.024859651742111896,0.010422079375025255,-0.02340140384351506
"CAM, SANDRA (PMP) [39]",-0.08463526324661802,0.20847727899853774,-0.05413108282812394,0.21951643203120713,-0.09481655052142726,0.016892100200684622
"LIBAN, DANTE (IND) [40]",-0.09038123433453221,0.07355420053236517,-0.05968740106046299,0.21002453398478274,-0.007719696594018802,0.042670995985619874
"PAEZ, MR. COOP (IND) [41]",0.29672098805484737,0.08460856765273833,-0.12535012441407536,-0.05600584134137839,-0.024757396080216845,0.03515966642306506
"MAGANTO, ROMEO (LAKAS) [42]",0.02244078947503543,0.05037407544989601,-0.05531168621300165,0.03019938679878377,0.08867407414754629,0.022376846554213792
"ALBANI, SHARIFF (IND) [43]",0.11766652132134611,0.31878057548502575,-0.05870538253278834,-0.10881497325651793,0.018704907384276392,-0.05483554041974892
"MONTAÑO, MON (IND) [44]",0.13357998335726745,0.1595037277259142,-0.10060012098405272,-0.0465200088269958,0.03995954724599781,0.0017336142845489106
"ARQUIZA, GODOFREDO (IND) [45]",0.1307124546958408,0.13510476747446457,-0.10359264863686034,-0.03767262866483104,0.04265331573245599,0.0018212537821613653
"ALI, ALDIN (WPPPMM) [46]",0.05674934327358561,0.2751997917970999,-0.006325152414835701,-0.08950861808053125,-0.003807761734971144,-0.031722743369396074
"BALIGOD, LEVITO (IND) [47]",0.09622921005663711,0.0781676453160412,-0.05768458790623818,-0.0325428442302907,0.02118965988922803,0.059698834364163685
"VALEROSO, DIOSDADO (IND) [48]",0.05483312506491642,0.09039729479176127,-0.05777677091622593,-0.006403011369418276,0.031178930059734003,0.017298681421871256
"DORONA, RAY (IND) [49]",0.0940767777473212,0.1162054602615938,-0.06708416842814822,-0.042782834709761894,0.015908027323765252,0.012281680455231973
"KABALU, EID (IND) [50]",0.042191769507419624,0.10452624410020872,-0.000847064587345292,-0.040669226961164026,0.0018307574078003602,-0.01017492332065801
