candidate,arch_0,arch_1,arch_2,arch_3
"COLMENARES, NERI (MKBYN) [18]",0.3857498296804164,-0.307079791461897,0.012929639724288821,0.92601515823259
"LAPID, MARK (AKSYON) [19]",0.6948860156703267,-0.04994266958328991,1.020288176435697,-0.7144195444657351
"PETILLA, CARLOS JERICHO (LP) [20]",1.1217759932409366,0.37640139820857166,-0.1679122462294894,-0.08948390188675111
"MANZANO, EDU (IND) [21]",0.3369552842662442,-0.23918256823325365,0.34980532785182283,0.327804468594887
"ROMULO, ROMAN (IND) [22]",-0.2795606195923238,-0.110072325445854,0.22924806612114743,0.892923277818883
"OPLE, SUSAN (NP) [23]",-0.2622333184082795,-0.07879475815973383,0.17099521469465068,0.5743031811807577
"LACSAMANA, ALMA MORENO (UNA) [24]",0.11588493934513072,-0.05167327385426385,0.23383458052614972,0.05968827403409646
"BELGICA, GRECO (IND) [25]",-0.2614129408670484,-0.0782132019230977,0.010147086838913742,0.6602311108142445
"ALUNAN, RAFFY (IND) [26]",-0.12738392615798463,-0.02866393310057999,-0.22914016966538664,0.7353844701196403
"LANGIT, REY (UNA) [27]",-0.062189485548584854,-0.08863492065349349,0.2698466368181083,0.13047427593473004
"GADON, LARRY (KBL) [28]",0.11632697004666154,-0.05147923670811371,0.15288829808477516,0.07536762924255701
"KAPUNAN, ATTY. LORNA (AKSYON) [29]",-0.007198162593161462,-0.0768170540282513,0.07677682876889387,0.2778015598870018
"PAGDILAO, SAMUEL (IND) [30]",-0.27784079679785006,0.12189855103642264,-0.020990341503913417,0.49762121029512935
"SANTIAGO, DIONISIO (IND) [31]",0.02148067751489894,-0.01759736111848989,-0.05580430634752794,0.3475232738673511
"NAPEÑAS, GETULIO (UNA) [32]",-0.005357732911601454,-0.013991034292888657,0.1149743139106171,0.17435580751185129
"CHAVEZ, MEL (WPPPMM) [33]",0.20906915725662098,-0.060230305298452115,0.0799195953263844,0.029710152372814935
"MONTANO, ALLAN (UNA) [34]",0.19668504869002917,-0.005958297139772097,0.04669585131815426,0.009313687935111049
"AMBOLODTO, INA (LP) [35]",0.5379208492951725,0.12652351865625788,-0.120090190329499,-0.27454863975651306
"BELLO, WALDEN (IND) [36]",-0.0067416057502883734,-0.0002399068476328997,-0.03040652263583158,0.21747693199666202
"PALPARAN, JOVITO JR. (IND) [37]",0.014272011307795186,-0.02892457295526083,0.046113081315565116,0.09535531504713006
"KIRAM, PRINCESS JACEL (UNA) [38]",0.06605313513665717,0.05253322874908811,-0.02385744401860122,0.056764355299322604
"CAM, SANDRA (PMP) [39]",-0.031642799163767686,0.0017042126590830356,-0.06078314048007471,0.22818640701286597
"LIBAN, DANTE (IND) [40]",-0.059635379428765366,-0.0286801300921372,0.014544887952548389,0.18604426339802746
"PAEZ, MR. COOP (IND) [41]",0.21519917026177557,-0.03333585612001336,-0.023667756761399775,-0.03090319208290577
"MAGANTO, ROMEO (LAKAS) [42]",0.019345175525728973,-0.01761222997688895,0.06278978888090854,0.03913305842349061
"ALBANI, SHARIFF (IND) [43]",0.13502037364514746,0.04450361077241119,-0.036161349068408496,0.0007678404688739513
"MONTAÑO, MON (IND) [44]",0.11435875674424562,-0.012334034136402501,0.006581401129085063,0.006847053412927826
"ARQUIZA, GODOFREDO (IND) [45]",0.1072531551858475,-0.021093779817809466,0.011921933885566182,0.005895617075860997
"ALI, ALDIN (WPPPMM) [46]",0.09061704786058568,0.06715517114978568,-0.04315737179424784,0.009996702799560983
"BALIGOD, LEVITO (IND) [47]",0.081125519394122,0.0045532863740776735,0.00831630039878667,0.006371743246105967
"VALEROSO, DIOSDADO (IND) [48]",0.05053207294986231,-0.005913505428767931,0.012958339237975357,0.02304000737176434
"DORONA, RAY (IND) [49]",0.08284869275517495,-0.001847878105943984,-0.005113197396461664,0.001649836403763203
"KABALU, EID (IND) [50]",0.04928990973142357,0.027909677490832424,-0.013572296372079564,-0.002772152732260353
