candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"SALVADOR, PHILLIP IPE (PDPLBN) [19]",0.38030555379785885,0.5264636551596286,0.15873847547426093,0.8397123737281994,0.3424736444242456,0.3949880213003372,0.26055198954419845
"BOSITA, COLONEL (IND) [20]",0.40135443242872365,0.2751114361477559,0.2633649616049147,0.32437724021276954,0.35403289670202764,0.2630305520051038,0.2784606930694823
"MENDOZA, HEIDI (IND) [21]",0.15346393297723016,0.18740843647817942,0.10135906543574853,0.26059431545169953,0.41735567154456216,0.20258841222653157,0.21621147329217577
"REVILLAME, WILLIE WIL (IND) [22]",0.21831784296101037,0.3014760068193835,0.14902136424499193,0.48079811307378384,0.1265044706781592,0.3995033856310026,0.21482716181124756
"RODRIGUEZ, ATTY. VIC (IND) [23]",0.4972811642065586,0.2741024222637406,0.1336717207171329,0.5865159491558648,0.19717930802596356,0.3292218775952,0.3229815341460554
"LAMBINO, RAUL (PDPLBN) [24]",0.5051315640671802,0.3844670036002154,0.14674268908984353,0.7418191041734115,0.25956285152743663,0.3448420589960962,0.3092522423202104
"TOLENTINO, FRANCIS TOL (PFP) [25]",0.3690664271980093,0.3997245880181163,0.2712502654809106,0.8852147877115075,0.1951650386929173,0.5552301952952742,0.26882847282484373
"ONG, DOC WILLIE (AKSYON) [26]",0.14528621650956447,0.09205358212098408,0.12637451923768364,0.21520800448606414,0.18656650806430558,0.18004211451206312,0.16887372477689983
"HINLO, JAYVEE (PDPLBN) [27]",0.45246311157835756,0.40769416174477824,0.1443190254779742,0.7426018575835766,0.25506114788004663,0.3313773961931028,0.2819387540471041
"HONASAN, GRINGO (RP) [28]",0.24168416500066617,0.11408145060366132,0.10325024269898761,0.17131163039143568,0.1171489334912756,0.1259431705249456,0.1777295675419958
"ESPIRITU, LUKE (PLM) [29]",0.09026616484907628,0.12207050726750758,0.07186581482880773,0.2004743251042435,0.3118234306397499,0.1427750626006563,0.161030636864714
"MATA, DOC MARITES (IND) [30]",0.3929925725188987,0.28840938212157285,0.11450141405861491,0.5738973084752758,0.16457030771283376,0.2520374009387733,0.23734555500466475
"QUIBOLOY, APOLLO (IND) [31]",0.3766495045059986,0.300337763451375,0.11528798500084501,0.5657036106140412,0.21121428558402489,0.2560861137439003,0.22384682559788213
"CASIÑO, TEDDY (MKBYN) [32]",0.10140514170251792,0.10970609611401284,0.061769797425115,0.15600389256777109,0.24653654194837676,0.12665237855259,0.1376189014326622
"BROSAS, ARLENE (MKBYN) [33]",0.09105893960564022,0.09729596749226724,0.05675849823312123,0.13672881441270202,0.22586284176002994,0.11354650489750912,0.12445693026085511
"DE GUZMAN, KA LEODY (PLM) [34]",0.0743100485319619,0.07805497351646001,0.049125400820608164,0.11332607298134292,0.19973092357165825,0.09575642013955048,0.10913282591843033
"RAMOS, DANILO (MKBYN) [35]",0.08393024477487002,0.07939441380555053,0.05359557918493404,0.103953873139902,0.1890230705017823,0.0974326376399185,0.10662632750468645
"MAZA, LIZA (MKBYN) [36]",0.0823092683950442,0.08535161072950932,0.051603122591250265,0.11885371955415122,0.2020861830422354,0.10156357832755673,0.1114473340281339
"QUERUBIN, ARIEL PORFIRIO (NP) [37]",0.18028448645007505,0.09278012043743074,0.06274223549543381,0.11546614190228241,0.07656778006830366,0.10362736867279178,0.12517086181402992
"MATULA, ATTY. SONNY (WPP) [38]",0.07775891800214162,0.07736361232632229,0.04724995274395405,0.11910880505638588,0.19021176581728727,0.09953804582411233,0.10735284692728644
"ARAMBULO, RONNEL (MKBYN) [39]",0.07908187231035402,0.07802761446719135,0.052557596767831644,0.10184099640265828,0.18499699234832223,0.09562856549215058,0.10279787382672324
"CASTRO, TEACHER FRANCE (MKBYN) [40]",0.05129675914125798,0.057924815443218265,0.040264423797478265,0.0930101009556233,0.1727270648895403,0.07350221431001272,0.09508093956126823
"DE ALBAN,ATTORNEY ANGELO (IND) [41]",0.07536628829302927,0.05064133047057758,0.04088701443361578,0.060177013600532646,0.10146291744603954,0.0620082974502465,0.06979150864348349
"BALLON, ROBERTO (IND) [42]",0.03679480484510786,0.03215114245303175,0.025690892101083627,0.0474733873036253,0.09307419282711614,0.04640712450068058,0.05362712310041767
